Symbol,Timestamp,Last,Bid,Ask,BidSize,AskSize,Volume,Open,High,Low,Close,Spread,VWAP,RSI,EMA9,EMA26,ALMA,ATR,up_001_002,up_002_005,up_005_010,up_010_plus,dn_001_002,dn_002_005,dn_005_010,dn_010_plus
NVDA,1749245953726,141.7100,141.6800,141.7100,100,100,182520,141.6700,141.6700,141.6700,141.6700,0.0300,142.1564,32.4959,141.7296,141.7746,141.7197,0.0687,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
NVDA,1749245953979,141.7100,141.6800,141.7100,100,100,182520,141.6700,141.6700,141.6700,141.6700,0.0300,142.1564,32.4959,141.7296,141.7746,141.7197,0.0687,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
NVDA,1749245954351,141.6800,141.6800,141.7100,100,100,182525,141.6700,141.6700,141.6700,141.6700,0.0300,142.1564,32.4959,141.7296,141.7746,141.7197,0.0687,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
NVDA,1749245954351,141.7000,141.6800,141.7100,100,100,182526,141.6700,141.6700,141.6700,141.6700,0.0300,142.1564,32.4959,141.7296,141.7746,141.7197,0.0687,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
NVDA,1749245955979,141.7000,141.6800,141.7100,100,100,182526,141.6700,141.6700,141.6700,141.6700,0.0300,142.1564,32.4959,141.7296,141.7746,141.7197,0.0687,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
NVDA,1749245956732,141.7000,141.6800,141.7100,100,100,182527,141.6700,141.6700,141.6700,141.6700,0.0300,142.1564,32.4959,141.7296,141.7746,141.7197,0.0687,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
NVDA,1749245961025,141.7000,141.6800,141.7100,100,100,182554,141.6700,141.6700,141.6700,141.6700,0.0300,142.1564,32.4959,141.7296,141.7746,141.7197,0.0687,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
NVDA,1749245961743,141.7000,141.6800,141.7100,100,100,182554,141.6700,141.6700,141.6700,141.6700,0.0300,142.1564,32.4959,141.7296,141.7746,141.7197,0.0687,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
NVDA,1749245962329,141.7000,141.6800,141.7000,100,200,182554,141.6700,141.6700,141.6700,141.6700,0.0200,142.1564,32.4959,141.7296,141.7746,141.7197,0.0687,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
NVDA,1749245962329,141.7000,141.6900,141.7100,100,100,182554,141.6700,141.6700,141.6700,141.6700,0.0200,142.1564,32.4959,141.7296,141.7746,141.7197,0.0687,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
NVDA,1749245962832,141.7000,141.6800,141.7100,100,100,182754,141.6700,141.6700,141.6700,141.6700,0.0300,142.1564,32.4959,141.7296,141.7746,141.7197,0.0687,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
NVDA,1749245963245,141.7000,141.6800,141.7100,100,100,182754,141.6700,141.6700,141.6700,141.6700,0.0300,142.1564,32.4959,141.7296,141.7746,141.7197,0.0687,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
NVDA,1749245963491,141.7000,141.6800,141.7100,100,100,182754,141.6700,141.6700,141.6700,141.6700,0.0300,142.1564,32.4959,141.7296,141.7746,141.7197,0.0687,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
NVDA,1749245963747,141.7000,141.6800,141.7100,100,100,182754,141.6700,141.6700,141.6700,141.6700,0.0300,142.1564,32.4959,141.7296,141.7746,141.7197,0.0687,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
NVDA,1749245963825,141.6900,141.6800,141.7100,100,100,182755,141.6700,141.6700,141.6700,141.6700,0.0300,142.1564,32.4959,141.7296,141.7746,141.7197,0.0687,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
NVDA,1749245963825,141.7100,141.6800,141.7100,100,100,182787,141.6700,141.6700,141.6700,141.6700,0.0300,142.1564,32.4959,141.7296,141.7746,141.7197,0.0687,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
NVDA,1749245963825,141.6800,141.6800,141.7100,100,100,182967,141.6700,141.6700,141.6700,141.6700,0.0300,142.1564,32.4959,141.7296,141.7746,141.7197,0.0687,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
NVDA,1749245963825,141.6800,141.6800,141.7100,100,200,182967,141.6700,141.6700,141.6700,141.6700,0.0300,142.1564,32.4959,141.7296,141.7746,141.7197,0.0687,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
NVDA,1749245963825,141.7100,141.6800,141.7100,100,200,182968,141.6700,141.6700,141.6700,141.6700,0.0300,142.1564,32.4959,141.7296,141.7746,141.7197,0.0687,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
NVDA,1749245963825,141.7000,141.6800,141.7100,100,200,182969,141.6700,141.6700,141.6700,141.6700,0.0300,142.1564,32.4959,141.7296,141.7746,141.7197,0.0687,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
NVDA,1749245964786,141.7000,141.6800,141.7100,100,100,182969,141.6700,141.6700,141.6700,141.6700,0.0300,142.1564,32.4959,141.7296,141.7746,141.7197,0.0687,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
NVDA,1749245965745,141.7000,141.6800,141.7100,100,100,182969,141.6700,141.6700,141.6700,141.6700,0.0300,142.1564,32.4959,141.7296,141.7746,141.7197,0.0687,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
NVDA,1749245966017,141.7000,141.6800,141.7100,100,100,182969,141.7000,141.7000,141.6800,141.6800,0.0300,142.1564,32.4959,141.7296,141.7746,141.7197,0.0687,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
NVDA,1749245966302,141.7000,141.6800,141.7100,100,100,182969,141.7000,141.7000,141.6800,141.6800,0.0300,142.1564,32.4959,141.7296,141.7746,141.7197,0.0687,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
NVDA,1749245966378,141.6800,141.6800,141.7100,100,100,182970,141.7000,141.7000,141.6800,141.6800,0.0300,142.1564,32.4959,141.7296,141.7746,141.7197,0.0687,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
NVDA,1749245966897,141.6800,141.6800,141.7100,100,100,182971,141.7000,141.7000,141.6800,141.6800,0.0300,142.1564,32.4959,141.7296,141.7746,141.7197,0.0687,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
NVDA,1749245967502,141.6800,141.6800,141.7100,100,100,182971,141.7000,141.7000,141.6800,141.6800,0.0300,142.1564,32.4959,141.7296,141.7746,141.7197,0.0687,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
NVDA,1749245968151,141.6800,141.6900,141.7100,100,100,182971,141.7000,141.7000,141.6800,141.6800,0.0200,142.1564,32.4959,141.7296,141.7746,141.7197,0.0687,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
NVDA,1749245968151,141.6800,141.6800,141.7100,100,100,182971,141.7000,141.7000,141.6800,141.6800,0.0300,142.1564,32.4959,141.7296,141.7746,141.7197,0.0687,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
NVDA,1749245968151,141.6900,141.6800,141.7100,100,100,182984,141.7000,141.7000,141.6800,141.6800,0.0300,142.1564,32.4959,141.7296,141.7746,141.7197,0.0687,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
NVDA,1749245969251,141.6900,141.6800,141.7100,100,100,182991,141.7000,141.7000,141.6800,141.6800,0.0300,142.1564,32.4959,141.7296,141.7746,141.7197,0.0687,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
NVDA,1749245969755,141.7100,141.6800,141.7100,100,100,182992,141.7000,141.7000,141.6800,141.6800,0.0300,142.1564,32.4959,141.7296,141.7746,141.7197,0.0687,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
NVDA,1749245970702,141.7100,141.6700,141.7100,300,100,182992,141.7000,141.7000,141.6800,141.6800,0.0400,142.1564,32.4959,141.7296,141.7746,141.7197,0.0687,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
NVDA,1749245971027,141.7100,141.6700,141.7100,300,100,182992,141.6800,141.6800,141.6800,141.6800,0.0400,142.1564,32.4959,141.7296,141.7746,141.7197,0.0687,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
NVDA,1749245973506,141.7100,141.6700,141.7100,300,100,182992,141.6800,141.6800,141.6800,141.6800,0.0400,142.1564,32.4959,141.7296,141.7746,141.7197,0.0687,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
NVDA,1749245974086,141.6900,141.6700,141.7100,300,100,182994,141.6800,141.6800,141.6800,141.6800,0.0400,142.1564,32.4959,141.7296,141.7746,141.7197,0.0687,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
NVDA,1749245974506,141.6900,141.6700,141.7100,300,100,182994,141.6800,141.6800,141.6800,141.6800,0.0400,142.1564,32.4959,141.7296,141.7746,141.7197,0.0687,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
NVDA,1749245974617,141.6900,141.6800,141.7100,400,100,182994,141.6800,141.6800,141.6800,141.6800,0.0300,142.1564,32.4959,141.7296,141.7746,141.7197,0.0687,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
NVDA,1749245974617,141.7100,141.6800,141.7100,400,100,182997,141.6800,141.6800,141.6800,141.6800,0.0300,142.1564,32.4959,141.7296,141.7746,141.7197,0.0687,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
NVDA,1749245976020,141.7100,141.6800,141.7100,400,100,182997,141.6800,141.6800,141.6800,141.6800,0.0300,142.1564,32.4959,141.7296,141.7746,141.7197,0.0687,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
NVDA,1749245977010,141.7100,141.6800,141.7100,400,100,182997,141.6800,141.6800,141.6800,141.6800,0.0300,142.1564,32.4959,141.7296,141.7746,141.7197,0.0687,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
NVDA,1749245977607,141.6900,141.6800,141.7100,400,100,183000,141.6800,141.6800,141.6800,141.6800,0.0300,142.1564,32.4959,141.7296,141.7746,141.7197,0.0687,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
NVDA,1749245978652,141.6900,141.6800,141.7200,400,600,183000,141.6800,141.6800,141.6800,141.6800,0.0400,142.1564,32.4959,141.7296,141.7746,141.7197,0.0687,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
NVDA,1749245980267,141.6900,141.6800,141.7200,400,600,183000,141.6800,141.6800,141.6800,141.6800,0.0400,142.1564,32.4959,141.7296,141.7746,141.7197,0.0687,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
NVDA,1749245980485,141.6900,141.6800,141.7200,400,600,183000,141.6800,141.6800,141.6800,141.6800,0.0400,142.1564,32.4959,141.7296,141.7746,141.7197,0.0687,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
NVDA,1749245980725,141.7200,141.6800,141.7200,400,600,183100,141.6800,141.6800,141.6800,141.6800,0.0400,142.1564,32.4959,141.7296,141.7746,141.7197,0.0687,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
NVDA,1749245980725,141.7200,141.7000,141.7200,100,500,183100,141.6800,141.6800,141.6800,141.6800,0.0200,142.1564,32.4959,141.7296,141.7746,141.7197,0.0687,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
NVDA,1749245980725,141.7200,141.6800,141.7200,400,500,183100,141.6800,141.6800,141.6800,141.6800,0.0400,142.1564,32.4959,141.7296,141.7746,141.7197,0.0687,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
NVDA,1749245980725,141.7000,141.6800,141.7200,400,500,183102,141.6800,141.6800,141.6800,141.6800,0.0400,142.1564,32.4959,141.7296,141.7746,141.7197,0.0687,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
NVDA,1749245984010,141.7000,141.6800,141.7200,400,500,183102,141.6800,141.6800,141.6800,141.6800,0.0400,142.1564,32.4959,141.7296,141.7746,141.7197,0.0687,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
NVDA,1749245984398,141.7200,141.6800,141.7200,400,500,183202,141.6800,141.6800,141.6800,141.6800,0.0400,142.1564,32.4959,141.7296,141.7746,141.7197,0.0687,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
NVDA,1749245984398,141.7200,141.6900,141.7200,100,500,183202,141.6800,141.6800,141.6800,141.6800,0.0300,142.1564,32.4959,141.7296,141.7746,141.7197,0.0687,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
NVDA,1749245984398,141.7200,141.6900,141.7200,100,600,183202,141.6800,141.6800,141.6800,141.6800,0.0300,142.1564,32.4959,141.7296,141.7746,141.7197,0.0687,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
NVDA,1749245984398,141.7200,141.7000,141.7200,100,500,183202,141.6800,141.6800,141.6800,141.6800,0.0200,142.1564,32.4959,141.7296,141.7746,141.7197,0.0687,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
NVDA,1749245984398,141.7200,141.6900,141.7200,100,500,183202,141.6800,141.6800,141.6800,141.6800,0.0300,142.1564,32.4959,141.7296,141.7746,141.7197,0.0687,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
NVDA,1749245986018,141.7200,141.6900,141.7200,100,500,183202,141.7200,141.7200,141.7200,141.7200,0.0300,142.1564,32.4959,141.7296,141.7746,141.7197,0.0687,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
NVDA,1749245987036,141.7200,141.6900,141.7200,200,500,183202,141.7200,141.7200,141.7200,141.7200,0.0300,142.1564,32.4959,141.7296,141.7746,141.7197,0.0687,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
NVDA,1749245987264,141.7200,141.6900,141.7200,200,500,183202,141.7200,141.7200,141.7200,141.7200,0.0300,142.1564,32.4959,141.7296,141.7746,141.7197,0.0687,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
NVDA,1749245987770,141.7200,141.7000,141.7200,100,500,183202,141.7200,141.7200,141.7200,141.7200,0.0200,142.1564,32.4959,141.7296,141.7746,141.7197,0.0687,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
NVDA,1749245987770,141.7100,141.7000,141.7200,100,500,183203,141.7200,141.7200,141.7200,141.7200,0.0200,142.1564,32.4959,141.7296,141.7746,141.7197,0.0687,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
NVDA,1749245989273,141.7100,141.7000,141.7200,100,500,183204,141.7200,141.7200,141.7200,141.7200,0.0200,142.1564,32.4959,141.7296,141.7746,141.7197,0.0687,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
NVDA,1749245989889,141.7000,141.7000,141.7200,100,500,183220,141.7200,141.7200,141.7200,141.7200,0.0200,142.1564,32.4959,141.7296,141.7746,141.7197,0.0687,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
NVDA,1749245991019,141.7000,141.7000,141.7200,100,500,183220,141.7200,141.7200,141.7200,141.7200,0.0200,142.1564,32.4959,141.7296,141.7746,141.7197,0.0687,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
NVDA,1749245991777,141.7200,141.7000,141.7200,100,500,183221,141.7200,141.7200,141.7200,141.7200,0.0200,142.1564,32.4959,141.7296,141.7746,141.7197,0.0687,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
NVDA,1749245992020,141.7200,141.7000,141.7200,100,500,183221,141.7200,141.7200,141.7200,141.7200,0.0200,142.1564,32.4959,141.7296,141.7746,141.7197,0.0687,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
NVDA,1749245992458,141.7100,141.7000,141.7200,100,500,183223,141.7200,141.7200,141.7200,141.7200,0.0200,142.1564,32.4959,141.7296,141.7746,141.7197,0.0687,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
NVDA,1749245992458,141.7200,141.7000,141.7200,100,500,183462,141.7200,141.7200,141.7200,141.7200,0.0200,142.1564,32.4959,141.7296,141.7746,141.7197,0.0687,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
NVDA,1749245993022,141.7200,141.7000,141.7200,100,500,183462,141.7200,141.7200,141.7200,141.7200,0.0200,142.1564,32.4959,141.7296,141.7746,141.7197,0.0687,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
NVDA,1749245993174,141.7000,141.7000,141.7200,100,500,183467,141.7200,141.7200,141.7200,141.7200,0.0200,142.1564,32.4959,141.7296,141.7746,141.7197,0.0687,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
NVDA,1749245993174,141.7000,141.6900,141.7200,300,500,183467,141.7200,141.7200,141.7200,141.7200,0.0300,142.1564,32.4959,141.7296,141.7746,141.7197,0.0687,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
NVDA,1749245993843,141.7000,141.7000,141.7200,100,500,183468,141.7200,141.7200,141.7200,141.7200,0.0200,142.1564,32.4959,141.7296,141.7746,141.7197,0.0687,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
NVDA,1749245996009,141.7000,141.7000,141.7200,100,500,183468,141.7100,141.7100,141.7100,141.7100,0.0200,142.1564,32.4959,141.7296,141.7746,141.7197,0.0687,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
NVDA,1749245996530,141.7000,141.7000,141.7200,100,500,183468,141.7100,141.7100,141.7100,141.7100,0.0200,142.1564,32.4959,141.7296,141.7746,141.7197,0.0687,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
NVDA,1749245997209,141.7000,141.7000,141.7200,100,500,183606,141.7100,141.7100,141.7100,141.7100,0.0200,142.1564,32.4959,141.7296,141.7746,141.7197,0.0687,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
NVDA,1749245997209,141.7000,141.7000,141.7200,200,500,183606,141.7100,141.7100,141.7100,141.7100,0.0200,142.1564,32.4959,141.7296,141.7746,141.7197,0.0687,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
NVDA,1749245998035,141.7000,141.7000,141.7200,200,500,183606,141.7100,141.7100,141.7100,141.7100,0.0200,142.1564,32.4959,141.7296,141.7746,141.7197,0.0687,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
NVDA,1749245998323,141.7000,141.7000,141.7200,200,300,183606,141.7100,141.7100,141.7100,141.7100,0.0200,142.1564,32.4959,141.7296,141.7746,141.7197,0.0687,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
NVDA,1749245998323,141.7000,141.7000,141.7100,200,300,183606,141.7100,141.7100,141.7100,141.7100,0.0100,142.1564,32.4959,141.7296,141.7746,141.7197,0.0687,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
NVDA,1749246001024,141.7000,141.7000,141.7100,200,300,183607,141.7000,141.7000,141.7000,141.7000,0.0100,142.1564,31.3157,141.7237,141.7691,141.7130,0.0674,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
NVDA,1749246004540,141.7000,141.7000,141.7100,200,300,183607,141.7000,141.7000,141.7000,141.7000,0.0100,142.1564,31.3157,141.7237,141.7691,141.7130,0.0674,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
NVDA,1749246005205,141.7100,141.7000,141.7100,200,300,183608,141.7000,141.7000,141.7000,141.7000,0.0100,142.1564,31.3157,141.7237,141.7691,141.7130,0.0674,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
NVDA,1749246005543,141.7100,141.7000,141.7100,200,300,183608,141.7000,141.7000,141.7000,141.7000,0.0100,142.1564,31.3157,141.7237,141.7691,141.7130,0.0674,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
NVDA,1749246005943,141.7100,141.7000,141.7100,200,300,183609,141.7000,141.7000,141.7000,141.7000,0.0100,142.1564,31.3157,141.7237,141.7691,141.7130,0.0674,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
NVDA,1749246005943,141.7000,141.7000,141.7100,200,300,183617,141.7000,141.7000,141.7000,141.7000,0.0100,142.1564,31.3157,141.7237,141.7691,141.7130,0.0674,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
NVDA,1749246005943,141.7100,141.7000,141.7100,200,300,183618,141.7000,141.7000,141.7000,141.7000,0.0100,142.1564,31.3157,141.7237,141.7691,141.7130,0.0674,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
NVDA,1749246006019,141.7100,141.7000,141.7100,200,300,183618,141.7000,141.7000,141.7000,141.7000,0.0100,142.1564,31.3157,141.7237,141.7691,141.7130,0.0674,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
NVDA,1749246006546,141.7100,141.7000,141.7100,200,300,183618,141.7000,141.7000,141.7000,141.7000,0.0100,142.1564,31.3157,141.7237,141.7691,141.7130,0.0674,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
NVDA,1749246007123,141.7100,141.7000,141.7100,200,200,183618,141.7000,141.7000,141.7000,141.7000,0.0100,142.1564,31.3157,141.7237,141.7691,141.7130,0.0674,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
NVDA,1749246007123,141.7100,141.7000,141.7200,200,400,183618,141.7000,141.7000,141.7000,141.7000,0.0200,142.1564,31.3157,141.7237,141.7691,141.7130,0.0674,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
NVDA,1749246007123,141.7100,141.7000,141.7200,100,400,183938,141.7000,141.7000,141.7000,141.7000,0.0200,142.1564,31.3157,141.7237,141.7691,141.7130,0.0674,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
NVDA,1749246007539,141.7100,141.7000,141.7200,100,400,183938,141.7000,141.7000,141.7000,141.7000,0.0200,142.1564,31.3157,141.7237,141.7691,141.7130,0.0674,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
NVDA,1749246007793,141.7100,141.7000,141.7200,100,400,183938,141.7000,141.7000,141.7000,141.7000,0.0200,142.1564,31.3157,141.7237,141.7691,141.7130,0.0674,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
NVDA,1749246008139,141.7100,141.7100,141.7200,100,400,183938,141.7000,141.7000,141.7000,141.7000,0.0100,142.1564,31.3157,141.7237,141.7691,141.7130,0.0674,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
NVDA,1749246008139,141.7100,141.7100,141.7200,100,300,183938,141.7000,141.7000,141.7000,141.7000,0.0100,142.1564,31.3157,141.7237,141.7691,141.7130,0.0674,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
NVDA,1749246008139,141.7100,141.7100,141.7200,200,300,183938,141.7000,141.7000,141.7000,141.7000,0.0100,142.1564,31.3157,141.7237,141.7691,141.7130,0.0674,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
NVDA,1749246008139,141.7200,141.7100,141.7200,200,300,184038,141.7000,141.7000,141.7000,141.7000,0.0100,142.1564,31.3157,141.7237,141.7691,141.7130,0.0674,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
NVDA,1749246008139,141.7100,141.7100,141.7200,200,300,184063,141.7000,141.7000,141.7000,141.7000,0.0100,142.1564,31.3157,141.7237,141.7691,141.7130,0.0674,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
NVDA,1749246008139,141.7100,141.7100,141.7200,100,300,184063,141.7000,141.7000,141.7000,141.7000,0.0100,142.1564,31.3157,141.7237,141.7691,141.7130,0.0674,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
NVDA,1749246010794,141.7100,141.7100,141.7200,100,300,184063,141.7000,141.7000,141.7000,141.7000,0.0100,142.1564,31.3157,141.7237,141.7691,141.7130,0.0674,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
NVDA,1749246011013,141.7100,141.7100,141.7200,100,300,184063,141.7100,141.7200,141.7100,141.7200,0.0100,142.1564,31.3157,141.7237,141.7691,141.7130,0.0674,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
NVDA,1749246011365,141.7100,141.7100,141.7200,100,300,184163,141.7100,141.7200,141.7100,141.7200,0.0100,142.1564,31.3157,141.7237,141.7691,141.7130,0.0674,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
NVDA,1749246013798,141.7100,141.7100,141.7200,100,300,184163,141.7100,141.7200,141.7100,141.7200,0.0100,142.1564,31.3157,141.7237,141.7691,141.7130,0.0674,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
NVDA,1749246014341,141.7100,141.7100,141.7200,100,300,184164,141.7100,141.7200,141.7100,141.7200,0.0100,142.1564,31.3157,141.7237,141.7691,141.7130,0.0674,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
NVDA,1749246014551,141.7100,141.7100,141.7200,100,300,184164,141.7100,141.7200,141.7100,141.7200,0.0100,142.1564,31.3157,141.7237,141.7691,141.7130,0.0674,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
NVDA,1749246014978,141.7200,141.7100,141.7200,100,300,184166,141.7100,141.7200,141.7100,141.7200,0.0100,142.1564,31.3157,141.7237,141.7691,141.7130,0.0674,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
NVDA,1749246016023,141.7200,141.7100,141.7200,100,300,184166,141.7100,141.7100,141.7100,141.7100,0.0100,142.1564,31.3157,141.7237,141.7691,141.7130,0.0674,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
NVDA,1749246017553,141.7200,141.7100,141.7200,100,300,184166,141.7100,141.7100,141.7100,141.7100,0.0100,142.1564,31.3157,141.7237,141.7691,141.7130,0.0674,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
NVDA,1749246018190,141.7200,141.7100,141.7200,100,300,184175,141.7100,141.7100,141.7100,141.7100,0.0100,142.1564,31.3157,141.7237,141.7691,141.7130,0.0674,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
NVDA,1749246018560,141.7200,141.7100,141.7200,100,300,184175,141.7100,141.7100,141.7100,141.7100,0.0100,142.1564,31.3157,141.7237,141.7691,141.7130,0.0674,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
NVDA,1749246019276,141.7100,141.7100,141.7200,100,300,184215,141.7100,141.7100,141.7100,141.7100,0.0100,142.1564,31.3157,141.7237,141.7691,141.7130,0.0674,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
NVDA,1749246019922,141.7100,141.7100,141.7200,100,300,184223,141.7100,141.7100,141.7100,141.7100,0.0100,142.1564,31.3157,141.7237,141.7691,141.7130,0.0674,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
NVDA,1749246021027,141.7100,141.7100,141.7200,100,300,184223,141.7100,141.7100,141.7100,141.7100,0.0100,142.1564,31.3157,141.7237,141.7691,141.7130,0.0674,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
NVDA,1749246021271,141.7100,141.7000,141.7200,100,300,184223,141.7100,141.7100,141.7100,141.7100,0.0200,142.1564,31.3157,141.7237,141.7691,141.7130,0.0674,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
NVDA,1749246021271,141.7100,141.7000,141.7200,200,300,184223,141.7100,141.7100,141.7100,141.7100,0.0200,142.1564,31.3157,141.7237,141.7691,141.7130,0.0674,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
NVDA,1749246023320,141.7100,141.7000,141.7200,200,300,184223,141.7100,141.7100,141.7100,141.7100,0.0200,142.1564,31.3157,141.7237,141.7691,141.7130,0.0674,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
